TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Shiba Astronaut Sticker | Japanese Dog Space Adventure Vinyl Decal","Embark on an intergalactic adventure with our Shiba astronaut sticker, featuring a cute Japanese dog exploring the cosmos in a space suit. Made with high-quality vinyl, this durable decal is perfect for laptops, water bottles, and more. Its vibrant colors and playful design make it a must-have for dog and space enthusiasts alike. Stick it on and take off to new heights!

These stickers are great for both indoor and outdoor use as they are made with thick, resistant, laminate vinyl material. The easy-peel backing makes for great ease of use, while the matte finish helps your designs look sleek on any surface.
.: Material: water-resistant vinyl
.: Suitable for indoor and outdoor use
.: Easy peel backing
.: Matte finish",5.99,USD,999,"SpaceShiba,ShibaInuGift,AstroDog,DogSpace,ShibaAdventure,SpaceDecal,GalaxyDog,CosmicShiba",,https://i.etsystatic.com/43129344/r/il/1bebd3/4906703207/il_fullxfull.4906703207_mat2.jpg,https://i.etsystatic.com/43129344/r/il/2cd31b/4906704593/il_fullxfull.4906704593_t0ro.jpg,https://i.etsystatic.com/43129344/r/il/ce02f2/4858449396/il_fullxfull.4858449396_m1vl.jpg,https://i.etsystatic.com/43129344/r/il/800af9/4858450868/il_fullxfull.4858450868_le1y.jpg,,,,,,,,,,,,,15925536377555796162
"Love Who You Want LGBTQ+ T-Shirt | Rainbow D20 Design | Pride Themed DnD Tee | Supportive Gaming Shirt | Gift for Gamers & Allies","Celebrate love and diversity with our ""Love Who You Want"" LGBTQ+ T-Shirt! This vibrant, pride-themed shirt features a rainbow-colored D20 design, symbolizing the beauty and power of love in all its forms. Perfect for gamers and allies alike, this tee is a stylish and meaningful way to show your support for the LGBTQ+ community and spread the message of love and acceptance.

Wear this shirt with pride at your next gaming session, pride event, or just as a daily reminder to love who you want!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.  

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,17982,,,https://i.etsystatic.com/43129344/r/il/da6088/4924236097/il_fullxfull.4924236097_2sg1.jpg,https://i.etsystatic.com/43129344/r/il/65c940/4875753784/il_fullxfull.4875753784_6ghd.jpg,https://i.etsystatic.com/43129344/r/il/0b8c9b/4875756364/il_fullxfull.4875756364_hx12.jpg,https://i.etsystatic.com/43129344/r/il/060656/4875757642/il_fullxfull.4875757642_t20x.jpg,https://i.etsystatic.com/43129344/r/il/164286/4924025553/il_fullxfull.4924025553_62sc.jpg,https://i.etsystatic.com/43129344/r/il/ed3511/4875761032/il_fullxfull.4875761032_t1b0.jpg,https://i.etsystatic.com/43129344/r/il/09df69/4875762692/il_fullxfull.4875762692_kl2s.jpg,,,,"Custom Property",Colors,"Light Blue,Black,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","88526123181126863691,98216962303454343091,64240537606653261235,31996399207476990007,18048618753661673321,17815697366314391469,40929329842627163852,24254993974827163900,18623352172290833207,23666936431432532018,18446485898490942926,26819155584032467783,14163067157583426648,22244169893616425698,30048057177202094238,23931096154120533030,16081572986358117311,20905504175106444622"
"Obligatory Cleric T-Shirt | Nurse/Lifeguard Style Logo | D4 Dice Design | DnD RPG Themed Softstyle Tee | Gift for Gamers & Healers","Embrace your role as the indispensable healer in your gaming group with our Obligatory Cleric T-Shirt! Featuring a unique nurse/lifeguard style logo, this shirt is perfect for all the dedicated clerics out there. The design includes the text ""I cast Healing Word"" and a hospital cross with a heart and wings in the middle, along with two D4 dice to represent your in-game healing abilities.

This t-shirt is perfect for casual wear or your next gaming session. Show off your cleric pride and let everyone know that you're always ready to save the day, one healing spell at a time!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.  

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,17982,,,https://i.etsystatic.com/43129344/r/il/32e808/4875967836/il_fullxfull.4875967836_m13w.jpg,https://i.etsystatic.com/43129344/r/il/fadd66/4875968634/il_fullxfull.4875968634_nrac.jpg,https://i.etsystatic.com/43129344/r/il/1739c9/4924236817/il_fullxfull.4924236817_csqd.jpg,,,,,,,,"Custom Property",Colors,"Sport Grey,White,Natural","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","52444880679975414037,29755295429267904086,45535998428047825075,30484394569379258326,26041348689072929325,11024834775269356851,31573753113519262413,29301543337366643439,15246980033487809406,44205436116162790340,13348752217565993962,54067022765417152815,30767665348167825273,90855816924465739883,93482058775091483894,26191608120176833926,21357811733789844818,74947497696133401718"
"Shiba Inu Astronaut Sticker | Cute Space Dog Vinyl Decal | Laptop & Water Bottle Decoration | Adorable Gift for Shiba Lovers","Bring a touch of celestial charm to your everyday life with our adorable Shiba Inu astronaut sticker! This vinyl decal features a cute Shiba Inu dressed as an astronaut, ready to embark on a space adventure. Made with high-quality vinyl material, our sticker is perfect for personalizing your laptop, water bottle, or any other smooth surface. A must-have for Shiba lovers and space enthusiasts alike, this sticker will delight and inspire you to reach for the stars!

Available in 4 sizes and in either white or transparent options, this charming decal is sure to bring some whimsy and charm to your gaming setup.

Note: This sticker is for indoor use only and is not waterproof.

.: Material: 100% vinyl with 3M glue
.: Comes in 4 sizes
.: White or transparent
.: Grey adhesive left side for white stickers
.: For indoor use (not waterproof)",1.99,USD,7992,"shiba_astronaut,shiba_sticker,space_dog,dog_astronaut,shiba_inu_decal,vinyl_shiba_sticker,laptop_decal,water_bottle_sticker,shiba_lover_gift,cute_space_sticker,dog_sticker,astronaut_sticker",vinyl,https://i.etsystatic.com/43129344/r/il/ff45de/4867751734/il_fullxfull.4867751734_490y.jpg,https://i.etsystatic.com/43129344/r/il/41c70b/4867736876/il_fullxfull.4867736876_3big.jpg,https://i.etsystatic.com/43129344/r/il/e8836c/4867751730/il_fullxfull.4867751730_4xzk.jpg,https://i.etsystatic.com/43129344/r/il/501f19/4867751732/il_fullxfull.4867751732_2r1s.jpg,https://i.etsystatic.com/43129344/r/il/d87839/4916012945/il_fullxfull.4916012945_es1o.jpg,https://i.etsystatic.com/43129344/r/il/00a411/4916012965/il_fullxfull.4916012965_qp0t.jpg,https://i.etsystatic.com/43129344/r/il/c81308/4916022935/il_fullxfull.4916022935_593d.jpg,,,,"Custom Property",Size,"2&quot; × 2&quot;,3&quot; × 3&quot;,4&quot; × 4&quot;,6&quot; × 6&quot;","Custom Property",Type,"Transparent,White","32435886157670684745,26462400481759948493,82320091383576790012,11229874253295359806,27049305938544667666,23169512356103851900,21607709934757716060,13887911733145319518"
"Cats Playing Dungeons And Dragons Sticker | Cute D&D Cat Vinyl Decal | RPG Gaming Laptop And Water Bottle Decoration for Cat Lovers","Embrace your love for cats and D&D with our adorable Cats Playing Dungeons & Dragons sticker! This vinyl decal showcases a whimsical design of cats dressed as wizards and warriors, engaged in an epic tabletop gaming session. Made with high-quality vinyl material, our sticker is perfect for personalizing your laptop, water bottle, or any other smooth surface. A must-have for cat lovers and gamers alike, this sticker will bring a touch of feline charm to your everyday life. Level up your style and let your inner cat-venturer shine!

Available in 4 sizes and in either white or transparent options, this charming decal is sure to bring some whimsy and charm to your gaming setup.

Note: This sticker is for indoor use only and is not waterproof.

.: Material: 100% vinyl with 3M glue
.: Comes in 4 sizes
.: White or transparent
.: Grey adhesive left side for white stickers
.: For indoor use (not waterproof)",1.99,USD,7992,"cats_playing_D_and_D,D_and_D_sticker,D_and_D_cat,RPG_sticker,cat_lover_sticker,gaming_sticker,tabletop_gaming,cat_decal,vinyl_cat_sticker,laptop_decal,water_bottle_sticker,cat_sticker,cute_cat_decal",vinyl,https://i.etsystatic.com/43129344/r/il/da3729/4915986057/il_fullxfull.4915986057_er6u.jpg,https://i.etsystatic.com/43129344/r/il/7c5e4c/4867709894/il_fullxfull.4867709894_q91o.jpg,https://i.etsystatic.com/43129344/r/il/e6e012/4867725164/il_fullxfull.4867725164_t2fo.jpg,https://i.etsystatic.com/43129344/r/il/b52ecd/4867725142/il_fullxfull.4867725142_ly6l.jpg,https://i.etsystatic.com/43129344/r/il/7e6b96/4915986055/il_fullxfull.4915986055_d1d4.jpg,https://i.etsystatic.com/43129344/r/il/518a57/4867739970/il_fullxfull.4867739970_hasz.jpg,https://i.etsystatic.com/43129344/r/il/0eb979/4867744180/il_fullxfull.4867744180_rmma.jpg,https://i.etsystatic.com/43129344/r/il/a8b3e4/4916007901/il_fullxfull.4916007901_tjkk.jpg,,,"Custom Property",Size,"2&quot; × 2&quot;,3&quot; × 3&quot;,4&quot; × 4&quot;,6&quot; × 6&quot;","Custom Property",Type,"Transparent,White","12158196089095117926,29545189264197623732,10743404946122368719,24376961479353428022,24486669883759584957,19308476754094551632,21208078683994800950,27737736238969041080"
"Shiba Serenity Clipboard | Beach & Sakura Scene | Uplifting Office And Stationery Gift for Dog Lovers","Discover tranquility with our Shiba Serenity clipboard, featuring a heartwarming illustration of a white Shiba Inu enjoying a peaceful beach day surrounded by beautiful sakura blossoms. This charming clipboard is perfect for keeping your important notes, documents, or projects organized while adding a touch of inspiration to your daily routine. Ideal as a thoughtful gift for dog lovers, this unique clipboard is both functional and stylish. Elevate your office or workspace with the calming essence of Shiba Serenity.

.: Fiberboard base
.: Built-in pull-out hook
.: One size: 9'' × 12.5 ” (22.86 cm × 31.75 cm)",44.99,USD,999,"shiba_clipboard,shiba_inu_gift,beach_clipboard,park_stationery,dog_lover_gift,inspirational_office,uplifting_gift,shiba_serenity,pet-themed_office,shiba_scenes,peaceful_art,cute_clipboard,dog_stationery",Fiberboard,https://i.etsystatic.com/43129344/r/il/93184f/4867614446/il_fullxfull.4867614446_efs1.jpg,https://i.etsystatic.com/43129344/r/il/64368f/4867619556/il_fullxfull.4867619556_hdlh.jpg,https://i.etsystatic.com/43129344/r/il/006e31/4867623324/il_fullxfull.4867623324_43il.jpg,https://i.etsystatic.com/43129344/r/il/bc827b/4867627230/il_fullxfull.4867627230_3x5y.jpg,https://i.etsystatic.com/43129344/r/il/5a0a32/4915890379/il_fullxfull.4915890379_dosg.jpg,,,,,,,,,,,,87009619684865109998
"Double-Sided Tiefling Girl Clipboard | Dungeons & Dragons Inspired Art | Unique Office and Stationery Gift for DnD Fans","Add some magic to your everyday tasks with our unique double-sided Tiefling Girl clipboard, inspired by the world of Dungeons & Dragons. Each side features a different Tiefling girl illustration, showcasing their enchanting personalities. This durable and eye-catching clipboard is perfect for keeping your notes, documents, or game sheets organized, making it a great gift for DnD fans and fantasy lovers alike. Don't miss out on our 10% off sale, and enjoy a touch of whimsy with every use!

.: Fiberboard base
.: Built-in pull-out hook
.: One size: 9'' × 12.5 ” (22.86 cm × 31.75 cm)",44.99,USD,999,"Tiefling_Clipboard,DnD_Clipboard,Fantasy_Clipboard,Office_Gift,Stationery_Gift,Double-Sided,DnD_Stationery,DnD_Gift,Tiefling_Art,Dungeons_and_Dragons,RPG_Clipboard,Tabletop_Gaming,Unique_Clipboard",Fiberboard,https://i.etsystatic.com/43129344/r/il/308b0e/4914811295/il_fullxfull.4914811295_ouwi.jpg,https://i.etsystatic.com/43129344/r/il/721962/4914811763/il_fullxfull.4914811763_1j1x.jpg,https://i.etsystatic.com/43129344/r/il/954030/4866552920/il_fullxfull.4866552920_kkc6.jpg,https://i.etsystatic.com/43129344/r/il/645703/4914812861/il_fullxfull.4914812861_1jy4.jpg,https://i.etsystatic.com/43129344/r/il/4d0b26/4914813739/il_fullxfull.4914813739_qq3p.jpg,,,,,,,,,,,,12408303933827131175
"Elevate Your Dungeons and Dragons Style with this Ranger's Grotto D20 Tee","Immerse yourself in the fantasy world of Dungeons and Dragons with our magical Ranger's Grotto D20 Unisex Tee. This shirt features a unique and creative design of a D20 die in a watercolor style with a ranger's grotto background, perfect for fans of the game or those who love fantasy art. Made with premium materials and a comfortable fit, this tee is perfect for any occasion, from casual outings to gaming sessions. Get ready to embark on a magical adventure with this Ranger's Grotto D20 Shirt.

This classic unisex jersey short sleeve tee fits like a well-loved favorite. Soft cotton and quality print make users fall in love with it over and over again. These t-shirts have-ribbed knit collars to bolster shaping. The shoulders have taping for better fit over time. Dual side seams hold the garment's shape for longer. 
.: 100% Airlume combed and ringspun cotton (fiber content may vary for different colors)
.: Light fabric (4.2 oz/yd² (142 g/m²))
.: Retail fit
.: Tear away label
.: Runs true to size",21.99,USD,29970,"Dungeons_and_Dragons,D_and_D,RPG,Tabletop_gaming,Fantasy,Gamer,Nerd,Geek,Adventure,Role-playing_game,Grotto,Ranger,D20",cotton,https://i.etsystatic.com/43129344/r/il/403ebf/4935939198/il_fullxfull.4935939198_oubi.jpg,https://i.etsystatic.com/43129344/r/il/6fee7f/4907863631/il_fullxfull.4907863631_ih8e.jpg,https://i.etsystatic.com/43129344/r/il/0e587b/4907779981/il_fullxfull.4907779981_bbii.jpg,https://i.etsystatic.com/43129344/r/il/4c0eb5/4859528422/il_fullxfull.4859528422_l3ib.jpg,https://i.etsystatic.com/43129344/r/il/ecc79f/4907789063/il_fullxfull.4907789063_9bw8.jpg,https://i.etsystatic.com/43129344/r/il/ff5f9d/4859532842/il_fullxfull.4859532842_2i11.jpg,https://i.etsystatic.com/43129344/r/il/a61104/4907791511/il_fullxfull.4907791511_bho6.jpg,,,,"Custom Property",Colors,"Dark Grey Heather,Ash,Heather Ice Blue,Heather Olive,Brown","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","19174375320881878079,24411795468331026780,10140777398930497517,39254582441782903585,23417027017488611265,74709457700668255804,15026557287692967442,16096436629930043440,11994089090100514543,24698754340785288046,13188838929138897897,12269205869792455980,64950145547399555733,28656285822857397889,97013931364207200033,16078104419531763894,28917894495395199475,28518222533944691008,30655476822106584111,28618043290926353946,31832571927391033849,30967898934654579873,94692035480315366128,17844907654266322728,15639004928387183715,22289485497566191876,29427485552161504944,42072526620577793383,19071535499332690677,10846091817761364361"
"Crazy Gnarl's Rainy Day Tea Puzzle | Blue Goblin Jigsaw Game | Fantasy Tea-Time Puzzle Fun","Immerse yourself in a whimsical fantasy world with our 'Crazy Gnarl's Rainy Day Tea Puzzle'! This 500-piece puzzle showcases a close-up of Crazy Gnarl, a blue goblin with a contagious smile, savoring his tea on a rainy day. The vivid colors, intricate details, and Gnarl's infectious enthusiasm turn this puzzle into a delightful challenge for D&D enthusiasts, puzzle lovers, and anyone who appreciates a good cup of tea. Assemble this charming puzzle and share a rainy day tea-time with Crazy Gnarl!

Puzzles, aside from an awesome bar name, are also the perfect downtime activity for friends & family. This jigsaw puzzle is made with high-quality chipboard pieces and ships in a gift-ready box which also features the design for extra presentation points.
.: High-quality chipboard pieces with vibrant sublimated print
.: Recommended for ages 9 years and older
.: Packaged in a gift-ready paper box
.: Glossy finish",29.99,USD,999,"Blue_Goblin,Crazy_Gnarl,Rainy_Day_Tea,Puzzle_Game,Tabletop_Gaming,Geek_Gift,Jigsaw_Puzzle,Fantasy_Art,DnD_Game,Tea_Time_Puzzle,Goblin_Puzzle,Cozy_Activity,Colorful_Puzzle",chipboard,https://i.etsystatic.com/43129344/r/il/7c94dc/4942670068/il_fullxfull.4942670068_b8h9.jpg,https://i.etsystatic.com/43129344/r/il/2fb46d/4990935897/il_fullxfull.4990935897_mqy2.jpg,https://i.etsystatic.com/43129344/r/il/97a2b9/4942669408/il_fullxfull.4942669408_4mlx.jpg,,,,,,,,,,,,,,58923719074611075426
"Level 3 Exhaustion Coffee House Tee | D&D Inspired Casual Wear | Comfy RPG T-Shirt","Embrace the grind with our 'Level 3 Exhaustion Coffee House' tee. This D&D inspired shirt humorously captures the spirit of a true adventurer... or any coffee lover battling their daily tasks. Made from soft, breathable fabric, this tee offers optimum comfort for everyday wear, be it at home, at a game night, or even at your favorite coffee house. Add a pinch of fantasy humor to your wardrobe with this unique tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,17982,"DnD,RPG,T-Shirt,Casual_Wear,Coffee_Lover,Tabletop_Games,Level_3_Exhaustion,Humorous_Tee,Fantasy_Wear,RPG_Humor,Comfy_Tee,DandD_Inspired","cotton,polyester",https://i.etsystatic.com/43129344/r/il/9f9cce/4963391810/il_fullxfull.4963391810_soon.jpg,https://i.etsystatic.com/43129344/r/il/1a6c5e/4963382188/il_fullxfull.4963382188_dvtj.jpg,https://i.etsystatic.com/43129344/r/il/d2d400/4963382372/il_fullxfull.4963382372_gmuz.jpg,https://i.etsystatic.com/43129344/r/il/f1cb4b/5011647801/il_fullxfull.5011647801_9fo0.jpg,https://i.etsystatic.com/43129344/r/il/646b06/5011656887/il_fullxfull.5011656887_mll7.jpg,,,,,,"Custom Property",Colors,"Sport Grey,White,Black","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","12313370185482528144,10228375758438292141,16326755783219300497,14338010683454111842,79915309319690488862,15971485073705707837,40242513326317032277,12913820390332818752,25519206223076954320,28821542760148154704,23386307125401716104,14397495392429618430,74083004887047995872,24251362685565641599,11830804253527603791,24418620597799212127,24306543767949962901,89541267911377864657"
"Gus the Goblin Chai Tea Tavern Puzzle | D&D Inspired Tabletop Game | Fantasy Art 500-Piece Jigsaw Puzzle","Immerse yourself in a whimsical fantasy scene with our 'Gus the Goblin Chai Tea Tavern Puzzle'! This 500-piece puzzle features a charming illustration of Gus, a lovable goblin, savoring his chai tea in the heart of a bustling tavern. An excellent gift for D&D enthusiasts, puzzle lovers, and fantasy art fans alike. Spend your downtime assembling this beautiful, intricate puzzle and bring Gus's story to life!

Puzzles, aside from an awesome bar name, are also the perfect downtime activity for friends & family. This jigsaw puzzle is made with high-quality chipboard pieces and ships in a gift-ready box which also features the design for extra presentation points.
.: High-quality chipboard pieces with vibrant sublimated print
.: Recommended for ages 9 years and older
.: Packaged in a gift-ready paper box
.: Glossy finish",29.99,USD,999,"Dungeons_and_Dragons,Gus_the_Goblin,Puzzle_Game,Chai_Tea,Tavern_Scene,Tabletop_Gaming,Geek_Gift,Jigsaw_Puzzle,RPG,Fantasy_Art,DnD_Game,Adventure_Puzzle,Roleplay_Puzzle",chipboard,https://i.etsystatic.com/43129344/r/il/7a830a/4990918047/il_fullxfull.4990918047_a4va.jpg,https://i.etsystatic.com/43129344/r/il/0749a7/4942654620/il_fullxfull.4942654620_osfw.jpg,https://i.etsystatic.com/43129344/r/il/d8c714/4942652630/il_fullxfull.4942652630_88n5.jpg,,,,,,,,,,,,,,18375577061078437406
"I'd Rather Be Playing D&D Sticker | Dungeons and Dragons Decal | Tabletop RPG Accessory | Gamer Gift | Laptop, Notebook, Console Decoration","Express your passion for Dungeons and Dragons with our I'd Rather Be Playing D&D Sticker! This fun decal is perfect for showing off your love for tabletop RPGs and adding a touch of personality to your gaming setup.

Made from 100% vinyl with 3M glue, this sticker is available in 4 sizes and in either white or transparent options. Note: This sticker is for indoor use only and is not waterproof.

Ideal for decorating laptops, notebooks, gaming consoles, and more, this I'd Rather Be Playing D&D Sticker makes a great gift for fellow D&D fans and gamers alike!

***This sticker is for indoor use only and is not waterproof.

.: Material: 100% vinyl with 3M glue
.: Comes in 4 sizes
.: White or transparent
.: Grey adhesive left side for white stickers
.: For indoor use (not waterproof)",1.99,USD,7992,,,https://i.etsystatic.com/43129344/r/il/89ba69/4877062352/il_fullxfull.4877062352_oe6i.jpg,https://i.etsystatic.com/43129344/r/il/7fa3ed/4925283209/il_fullxfull.4925283209_kl4u.jpg,https://i.etsystatic.com/43129344/r/il/bb4445/4877018350/il_fullxfull.4877018350_o8rw.jpg,https://i.etsystatic.com/43129344/r/il/af8d30/4877019866/il_fullxfull.4877019866_6jlj.jpg,https://i.etsystatic.com/43129344/r/il/fac785/4925286529/il_fullxfull.4925286529_8uks.jpg,https://i.etsystatic.com/43129344/r/il/a5deea/4925287543/il_fullxfull.4925287543_r5h3.jpg,https://i.etsystatic.com/43129344/r/il/fb29aa/4877022096/il_fullxfull.4877022096_ishf.jpg,https://i.etsystatic.com/43129344/r/il/5dbf0f/4877022704/il_fullxfull.4877022704_l5su.jpg,https://i.etsystatic.com/43129344/r/il/51a36e/4925289511/il_fullxfull.4925289511_rj3e.jpg,https://i.etsystatic.com/43129344/r/il/e81c0f/4925291189/il_fullxfull.4925291189_fobv.jpg,"Custom Property",Size,"2&quot; × 2&quot;,3&quot; × 3&quot;,4&quot; × 4&quot;,6&quot; × 6&quot;","Custom Property",Type,"Transparent,White","27501016024555356610,14659256316765864193,32989829899428324406,32152271310009179067,24901147174621284359,14099253804648474429,10955536159034773679,21544002569887603821"
